"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Spike Power (ITU)","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ RC- E1 70- 80rpm easy rolling. . Main Set: - 15x 1min effort (at or slightly above threshold, ie. 120-130% FTP; RPE best effort you can hold for 1min.). Efforts performed at race cadence 80-85rpm, 90secs easy spin recovery between efforts. Repeat this sequence 20 times or until cooked.. . Cool Down: - 10min easy/aerobic.","1.83333333333333","","2025-08-02","These are on the red line. But let it come, try not to force it, start the first 20secs building into the power then let it fly but keep in mind theres 8 of them.","61658.5703125","170","618","1101.801","","1.87842166423798","9.11800003051758","","83","","119","159","","","0.611212094016489","78.96","95","9","7","1","0","0","","","","","93","3","1","2","1","11","","","","","",""
"Track -Threshold Speed Developer -400 set Track","Run","Warm Up 10mins 5mins build to E2B . Main set – Interval with long recoveries 15 x 400 on around the 3min cycle or 2mins rec. 7x 95-105% of threshold 7x 100-110% of threshold . Warm Down- Easy 10mins","1.2","","2025-08-02","So these are done at tempo E3 so it's solid but it is sustainable. The goal of the session is to reach the final 400's with strongest form so starting conservative is important.","13198.7099609375","319","663","1310.046","","1.14141511917114","3.21199989318848","","145","","134","166","","","0.691306591671528","60.6","30","25","7","5","1","0","","","","","21","0","0","0","0","46","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 60mins @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","1","","2025-08-03","","29191.16015625","132","252","30","","1.06892466545105","7.58599996566772","","81","","106","130","","","0.34166944057725","1.41","64","0","0","0","0","0","","","","","64","0","0","0","0","0","","","","","",""
"Low hrate run - Strides","Run","A 90min dead flat run. Run at the lowest possible oxygen cost for the best form. Incorporate 5x 60seconds building to high turnover on the 3min cycle.","1.5","","2025-08-03","This run is about fat burning low aerobic run form. Don't run so slow that the form is hampered but run where you are most comfortable on a cross benefit of form and function","17054.439453125","323","466","1781.862","","1.52776479721069","3.1010000705719","","170","","148","162","","","0.721274643922308","88.99","5","27","56","4","0","0","","","","","2","1","2","10","12","63","","","","","",""
"Program Notes","Other","Hi Aaron, This one has a different structure and has a focus on tempo E3. Its not huge in terms of volume but it will pack a punch recover wise so just be mindful of sleeping and fuelling. General focus here is relaxed speed and volume, so to be working strong and sustainable with good form. Throw out the invitation to acceptance as much as you can this week. Keep bring the reminder to breathe into your belly and let it be comfortably uncomfortable. As the pace increases, the tension decreases, its a practise and a powerful one. Every resistant thought we come with becomes a programming. Cheers, Gilesy.","","","2025-08-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Video: Soft Quitting","Other","https://youtube.com/shorts/tUaYw3jaf9o","","","2025-08-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Podcast: Respond don't React","Other","https://www.grantgiles.com.au/podcast/respond-dont-react-2/","","","2025-08-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blog: Nine Lives","Other","https://www.grantgiles.com.au/nine-lives/","","","2025-08-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Progressive Soft to Strong","Swim","Warm up 300 easy float . Main Set- (set 5-10 with paddles) 10x 250 on 2:55 as- o 100 relax swim soft E1 o 100 strong hold but maintain soft o 50 rip it . Post set- 5x 100 pull very easy on 1:30 . Warmdown- 8x 50 easy pull on 55","1.25","","2025-08-04","So to explain the main set in detail. You are building by 50 meters through 4 sections of build to make up 200, then you go back to the start without stopping so from the last 50 at (AT) you go back to 50 E1 and complete that 4 times through until you have 800 all up. Complete that 4 times through.","4023.36010742188","","","","","1.13861111111111","1.22067964424207","","53","","119","139","","","0.895113285712407","65.37","54","1","0","0","0","0","","","","","","","","","","","","","","","",""
"Gym S&C","Strength","Warm Up: - foam rolling + mobility - 2 x 12rep push ups - 2 x 6rep pull ups - 2 x 12rep single leg hip bridges - 2 x 12rep single leg hamstring bridges Core - 1 x 12rep dead bug (progress to weighted) - 2 x 12rep leg raises - 1 x 12 rep sit ups - 2 x 40rep russian twists - 1 x 1min plank - 2 x 45sec plank w 10 dips - 2 x 8rep cable woodchoppers Upper Body: - 2 x 6rep pull ups (progress to weighted) - 2 x (2 x 6rep) dumbell rows (60pounds) - 2 x (2 x 6rep) single arm dumbbell press (35 pounds) Lower Body - 3 x 5rep hex bar deadlift (90 pounds) - 2 x (2 x 10rep) calf raises w 3-5sec eccentric phase (10 pounds) Cool Down: - full mobility routine","1.16666666666667","","2025-08-04","","0","","","","","1.15939939022064","0","","","","92","144","","","0.561866700742676","40.69","69","1","0","0","0","0","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - Association #3","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-08-05","o Don't link your problems to thoughts, thoughts will always create a blame. o Leave your association to good and bad out of it, there is no good and bad, work with what is. o Don't defend your weakness's by associating them to the present moment. If you bring them up mentally in training, they will appear in your head when you least need them. o Thought is a lousy prosthetic to not feeling great, allow your experience to be what is, and work in the direction of acceptance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Multi Build 800 reps","Swim","Warm up- 400 free –every 4th 50 bk 8x 50 first drill on 50 building . Set- 4800 Build 6x 800 on 9mins as- 1. 50 E1 2. 50 E2A 3. 50 E3 4. 50 AT Rep #3 to 6 are pull paddles . 400 mix easy warm down","1.66666666666667","6000","2025-08-05","","4869.18013000488","","","","","1.3925","1.21486530189743","","52","","118","143","","","0.890232910860598","78.25","54","13","0","0","0","0","","","","","","","","","","","","","","","",""
"Track 200's","Run","Warmup as- 1600 Meters E1 1600 Meters E2A-E2B low . Main Set- 12x 200 @ 105-110% of threshold on 200 walk back recovery. . Warm down- 1200 E2A 1000 easy float.","0.828055555555556","9995","2025-08-05","TRACK VERSION: This session overspeed. But focus on turnover here. Start the effort building leg speed. Start the rep with feet shoulder width apart and lean from the ankles until you feel your toes claw the ground, this is correct lean angle, fall forward from that stance and let the leg speed come. Flow, relax and let it happen, by the end of the rep you want to be fast. The recovery is walk/jog, as slowly as you need to refract to the next rep. You can also do these as jog/walk back to start.","10016.1201171875","314","583","1027.601","","0.907187759876251","3.06699991226196","","154","","137","157","","","0.657054668618712","43.27","18","28","8","0","0","0","","","","","12","0","1","1","1","38","","","","","",""
"70.3 Specific Straight Block - Builder","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ RC- E1 70- 80rpm easy rolling . Set 1- 70.3 specific - 60mins Straight block alternate- o 8mins @ 70.3 E3 pace give or take 5watts o 2min @ E2B low -65-70rpm . Warm Down Easy to bring out volume.","1.41666666666667","","2025-08-05","So you are going 8mins @ on or slightly under 70.3 watts then 2mins on a big gear at E2B on the back of each effort before you go into the next 8min section. Keep alternating like this for 60mins, yes tough.","53499.76171875","196","342","1098.98","","1.60097062587738","9.28299999237061","","79","","138","158","","","0.680733071756711","83.15","36","20","39","1","0","0","","","","","56","31","6","1","0","0","","","","","",""
"Low hrate run - Strides Run #2","Run","A 70min dead flat run. Run at the lowest possible oxygen cost for the best form. Incorporate 5x 60seconds building to high turnover on the 3min cycle.","1.16666666666667","14000","2025-08-05","This run is about fat burning low aerobic run form. Don't run so slow that the form is hampered but run where you are most comfortable on a cross benefit of form and function","14215.48046875","342","481","1535.288","","1.24591970443726","3.16899991035461","","170","","138","156","","","0.683662648241164","64.86","11","60","4","0","0","0","","","","","0","0","2","5","8","59","","","","","",""
"Beach Starts -Open Water 1500/Swim Run Shuttle","Swim","Warm up- 10mins easy 5mins @ E2B low . Set from beach 7x 5mins or 400meters on 60 seconds stop recovery as - 1500 rating and pace. Break the 200 meters with a 30 seconds run in between on beach and then another 200. . Warmdown Easy 10-15mins.","1.25","4000","2025-08-06","The focus during the set is to count, Rate and Pace. When you are on the easy 30 strokes just go very easy and relaxed. Once you hit the 1500 sections of 50-focus on rating up and swimming with focus and pace. There is a 60 seconds stop recovery, that is there to allow you to refocus and let the lactate come off. If you can't organise open water for this it will apply in the pool as the equiv of 400 meter reps","2045.19995117188","","","","","0.654391169548035","0.867999970912933","","24","","68","92","","","0.633751065889667","16.66","39","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Aerobic Form Climbs Road","Bike","Aerobic endurance on climbs. Keep all climbs seated and E2B or level. Keep the flats light around E1-E2A.","3","80000","2025-08-06","Use gravity here, ride the climbs slow, pedalling smoothly and keeping your upper body relaxed. As the inertia is low the strength benefit is maximised giving you a good workout of strength benefit for low aerobic cost. Leave the ego on the shelf and check your form, are you unnecessarily moving the body to add to momentum? Isolate the working muscles and remind yourself to breathe and relax into it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROTB","Brick","Run 20mins: immediately from the bike as relaxed as possible. We are looking at low E2B pace.","0.333333333333333","","2025-08-06","Walk Warm down - 10mins.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - Flow #2- Reminders","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-08-07","o No flow, no go. Disjointed performances are a by-product of a lack of flow. In flow- it goes fast, out of flow it’s like pulling teeth. o Use mental cues to gently bring yourself back to flow and process. o Pour the focus of the performance through the self, always through the self. This is your definition of self-trust. o The powered focus of desire, gut and heart, it comes from the center, not the mind.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Endurance","Swim","Warm Up- 4x 100mtrs on 30 on a build Main- 10x 300 on 3x 25rest, 4x 15, 3x 10 @ E2A –E2B low as- 6x free no aids 4x pull and paddles Warm Down- 8x 50mts very easy aerobic on 1:00...","1.16667","3800","2025-08-07","A basic aerobic set for the volume. You can push it a up a little and steady but keep it upper aerobic limit. Stay in the session though, don't allow your mind to wander. Sat enegaged and stay relaxed the whole time.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Track 1500's or Fartlek","Run","Warmup as- 1600 Meters E1 1600 Meters E2A-E2B low . Main Set- 5x 1500 low to mid AT on 400 walk/float recovery. . Warm down- 1000 easy float.","0.844444444444444","11400","2025-08-07","If this session cannot be done as track then do it as fartlek as- Warm up- 7mins E1 7mins E2A-E2B low . Main Set- 5x 5:30mins mid AT on 2:30 walk/float recovery. . Warm down - 7mins easy float. ...................... Run the 1500 or 5:30mins on the low to mid threshold range. Don't blow your candles out by going overspeed. This is about the function of the whole session so we are looking for flow and function. Float the recovery by walking 200, then jog the next 200 keeping the heart rate at about 75-80% so its not totally off on the 200 float. We want your heart rate to come off but not totally off. Be careful not to overdo the first 500, let it build.","5000","","","","","0.416666666666667","3.33333333333333","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","",""
"Gym S&C","Strength","","1.16666666666667","","2025-08-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery swim","Swim","Warm Up- 400 free –every 4th 50 bk 8x 50 first drill on 50 building . Set-1 Aerobic rhythm set / Paddles/Pull set as- 2x 1000 on 60secs break on E2B low even pace . Main set 40x 50 / broken as follows 1) 16x 50 / every 4th hard on 45 2) 12x 50 / every 3rd hard on 50 3) 8x 50 / every 2nd hard on 55 4) 4x 50 / every one hard on 60 . Warm Down- 300 pull sub E1 800 pull very easy, every 4th b/k","0.833333333333333","6000","2025-08-08","","2743.20007324219","","","","","0.85","1.15357446309596","","49","","","","","","0.845757351453061","39.79","","","","","","","","","","","","","","","","","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 60mins @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","1.5","","2025-08-08","","45453.83984375","158","583","714.187","","1.54774332046509","8.15799999237061","","82","","115","144","","","0.481437153844838","35.78","91","2","0","0","0","0","","","","","86","5","1","0","0","1","","","","","",""
"Low hrate run - Strides","Run","A 70min dead flat run. Run at the lowest possible oxygen cost for the best form. Incorporate 5x 60seconds building to high turnover on the 3min cycle.","1.16666666666667","14000","2025-08-08","This run is about fat burning low aerobic run form. Don't run so slow that the form is hampered but run where you are most comfortable on a cross benefit of form and function","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Out and Back Tempo","Run","Warm up • Run 35mins to turnaround E1 building to E2B low over back 5mins Set- run back from turnaround @ 30mins tempo or 70.3 pace. If it hovers around top of mid E2B to E3 thats ok, but don't move towards AT Warmdown as- • 25mins E1","1.5","19000","2025-08-09","This is an out and back run. On the way back we want a tempo pace so the higest pace you can hold with a degree of relaxation still in place. Looking for a long sustained effort that doesn't ebb form nor speed.","16275.1201171875","364","497","1720.182","","1.31020247936249","3.45099997520447","","172","","149","166","","","0.746898489760226","81.52","7","27","23","19","2","0","","","","","0","0","1","2","1","74","","","","","",""
"Speedplay 50's","Swim","Warm Up- 400 free –every 4th 50 bk 8x 50 first drill on 50 building . Set-1 Aerobic rhythm set / Paddles/Pull set as- 2x 1000 on 60secs break on E2B low even pace . Main set 40x 50 / broken as follows 1) 16x 50 / every 4th hard on 45 2) 12x 50 / every 3rd hard on 50 3) 8x 50 / every 2nd hard on 55 4) 4x 50 / every one hard on 60 . Warm Down- 300 pull sub E1 800 pull very easy, every 4th b/k","1.5","","2025-08-09","","5029.20013427734","","","","","1.54527777777778","1.19430067306515","","52","","121","143","","","0.877048043210644","78.45","63","7","0","0","0","0","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - It is what it is #3","XC-Ski","Pre session prep 5 mins contemplate and relaxed breathing. o If you have a bad race or a bad session, what good does it do to ruminate? If it is, it's trying to teach you something, what is it trying to teach you? Listen to what is and you will find out. o Avoidance is the acid that eats at our dreams, its caustic, apathy takes a ride on it and creates frustration and then we think we are frustrated when in fact we are just avoidant. o Talk is good for movies, if you don't mean it and it's not really true, just don't say it, to yourself or to others. Actions speak louder than words. Action from where you are at right now, is best anchor to progress. o Progress is the sum of its parts. All of its parts arise from this place of what is, if it looks good, use it. If it looks bad, use it. Maximise what you have to work with.","","","2025-08-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spike Power (ITU)","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ RC- E1 70- 80rpm easy rolling. . Main Set: - 15x 1min effort (at or slightly above threshold, ie. 120-130% FTP; RPE best effort you can hold for 1min.). Efforts performed at race cadence 80-85rpm, 90secs easy spin recovery between efforts. Repeat this sequence 20 times or until cooked.. . Cool Down: - 10min easy/aerobic.","0.983333333333333","","2025-08-10","These are on the red line. But let it come, try not to force it, start the first 20secs building into the power then let it fly but keep in mind theres 8 of them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Form Climbs Road","Bike","Aerobic endurance on climbs. Keep all climbs seated and E2B or level. Keep the flats light around E1-E2A.","3.5","100000","2025-08-10","Use gravity here, ride the climbs slow, pedalling smoothly and keeping your upper body relaxed. As the inertia is low the strength benefit is maximised giving you a good workout of strength benefit for low aerobic cost. Leave the ego on the shelf and check your form, are you unnecessarily moving the body to add to momentum? Isolate the working muscles and remind yourself to breathe and relax into it.","111463.4765625","176","689","1919.334","","3.39032292366028","9.13199996948242","","83","","123","166","","","0.611831232670922","144.95","147","41","11","4","0","0","","","","","167","17","5","3","1","10","","","","","",""
"Easy run","Run","30mins easy to make up some lost volume from this week","","","2025-08-10","","6039.52978515625","357","480","637.183","","0.495153337717056","3.38800001144409","","170","","128","142","","","0.733900391361461","29.02","19","10","0","0","0","0","","","","","0","0","0","0","0","28","","","","","",""
"Diesel Volume","Swim","Warm up 300 easy aerobic 8x 50 mtrs closed fists drill on 55 . Main Set 20x 100 on 1:30 Diesel speed E2A-E2B. Break them as below- o 4x free o 4x paddles only o 4x pull o 4x pull paddles o 4x paddles and snorkel . Warm Down- 6x 50 easy relaxed with pull on 60","1","3000","2025-08-11","So to explain the main set in detail. You are building by 50 meters through 4 sections of build to make up 200, then you go back to the start without stopping so from the last 50 at (AT) you go back to 50 E1 and complete that 4 times through until you have 800 all up. Complete that 4 times through.","3017.52008056641","","","","","1.04972222222222","1.13782808467813","","49","","110","126","","","0.835813123439973","42.75","44","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 60mins @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","1","","2025-08-11","","30374.830078125","134","374","497.632","","1.10962998867035","7.60400009155273","","80","","111","135","","","0.598321964919402","44.12","66","1","0","0","0","0","","","","","66","1","0","0","0","0","","","","","",""
"Video: Overreaching","Other","https://youtube.com/shorts/R_aSjwpbYPk?feature=share","","","2025-08-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Podcast: Relaxing into Pain","Other","https://www.grantgiles.com.au/podcast/relaxing-into-pain/","","","2025-08-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blog: Lift","Other","https://www.grantgiles.com.au/lift/","","","2025-08-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Program Notes","Other","Hi Aaron, Set into specific days of stress and rest as far as the legs are concerned on the back of the race. Lets just stay in touch with this. See if you can bring some flow to this thing this week. Keep in mind that we are really only blocked by our own resistance. What we see out there is a mirror of what we feel in here. So its far more important to pay attention to how you feel and what you are thinking than it is to focus too much on what is happening out there in the world. Just ride the wave man, better to just not break anything down into likes and dislikes and be fully with whatever is presented to you. Have great week, Cheers, Gilesy.","","","2025-08-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gym S&C","Strength","Warm Up: - foam rolling + mobility - 2 x 12rep push ups - 2 x 6rep pull ups - 2 x 12rep single leg hip bridges - 2 x 12rep single leg hamstring bridges Core - 1 x 12rep dead bug (progress to weighted) - 2 x 12rep leg raises - 1 x 12 rep sit ups - 2 x 40rep russian twists - 1 x 1min plank - 2 x 45sec plank w 10 dips - 2 x 8rep cable woodchoppers Upper Body: - 2 x 6rep pull ups (progress to weighted) - 2 x (2 x 6rep) dumbell rows (60pounds) - 2 x (2 x 6rep) single arm dumbbell press (35 pounds) Lower Body - 3 x 5rep hex bar deadlift (90 pounds) - 2 x (2 x 10rep) calf raises w 3-5sec eccentric phase (10 pounds) Cool Down: - full mobility routine","1.16666666666667","","2025-08-11","","0","","","","","1.12951588630676","0","","","","84","129","","","0.541916340758174","36.86","68","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 60mins @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","2.5","","2025-08-12","","60037.19140625","157","611","1028.213","","1.91439437866211","8.71100044250488","","81","","115","154","","","0.60712441317506","79.45","95","16","4","0","0","0","","","","","103","6","2","1","0","2","","","","","",""
"Mulit Build 800 reps","Swim","Warm up- 400 free –every 4th 50 bk 8x 50 first drill on 50 building . Set- 4800 Build 6x 800 on 9mins as- 1. 50 E1 2. 50 E2A 3. 50 E3 4. 50 AT Rep #3 to 6 are pull paddles . 400 mix easy warm down","1.33333333333333","5200","2025-08-12","Idea by the 50 set is to increase rest with ithe increasing speed. A good opportunity to start relaxed and swim soft and increase the hold from there.","5212.08013916016","","","","","1.20162277380625","1.20232529161711","","53","","121","140","","","0.879555590371157","81.76","66","6","0","0","0","0","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - Power Quotes #1","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-08-12","o The pain you feel today will be the strength you feel tomorrow. o Resilience is not something you add to yourself, it's something you uncover in yourself. o I am not what happened to me, I am what I choose to become. o The greatest weapon against pressure and stress lies in our ability to choose one thought over another.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Power Intervals -SE","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ E1 100rpm. . Power SE 8x 1mins @ Threshold Power = 60-70rpm / 3mins recovery @ E2A on 75rpm. . Warm Down as - 5mins E2A-E2B 5mins E1","0.933333333333333","","2025-08-13","Power Intervals Hard intervals on big gear at 60-70rpm. In that minute you are leaning on it hard but not a sprint. Maintain the form. You've got a full 3mins in between each rep, thats so the min has quality and power. This is an effective strength and power builder so just be mindful you are better off having the highest power towards the end of the rep rather than at the start of it. Also be mindful of fuelling and this one will knock you about if you get fuel wrong.","32212.4609375","158","378","558.323","","1.06396472454071","8.40999984741211","","78","","115","151","","","0.601796297413638","42.76","56","8","0","0","0","0","","","","","55","2","3","2","1","1","","","","","",""
"Beach Starts -Open Water 1500/Swim Run Shuttle","Swim","Warm up- 10mins easy 5mins @ E2B low . Set from beach 7x 5mins or 400meters on 60 seconds stop recovery as - 1500 rating and pace. Break the 200 meters with a 30 seconds run in between on beach and then another 200. . Warmdown Easy 10-15mins.","1.25","4000","2025-08-13","The focus during the set is to count, Rate and Pace. When you are on the easy 30 strokes just go very easy and relaxed. Once you hit the 1500 sections of 50-focus on rating up and swimming with focus and pace. There is a 60 seconds stop recovery, that is there to allow you to refocus and let the lactate come off. If you can't organise open water for this it will apply in the pool as the equiv of 400 meter reps","4041.01000976563","","","","","1.24168050289154","0.903999984264374","","27","","119","160","","","0.659933878199588","35.69","59","13","2","1","0","0","","","","","","","","","","","","","","","",""
"Low hrate run - Strides","Run","A 70min dead flat run. Run at the lowest possible oxygen cost for the best form. Incorporate 5x 60seconds building to high turnover on the 3min cycle.","1.16666666666667","","2025-08-13","This run is about fat burning low aerobic run form. Don't run so slow that the form is hampered but run where you are most comfortable on a cross benefit of form and function","6021.10009765625","349","508","636.921","","0.505804181098938","3.30699992179871","","169","","136","150","","","0.705346208146664","27.39","9","20","1","0","0","0","","","","","1","0","0","1","1","27","","","","","",""
"Psych Tip for sessions today - Presence #1","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-08-14","o Everything happens now. o ""This too shall pass"". Don't hang on to anything. o Performance is simple math, the present moment multiplied by awareness =outcome. o Nothing ever happened in the future or in the past.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Track -Threshold Speed Developer -400 set Track","Run","Warm Up 10mins 5mins build to E2B . Main set – Interval with long recoveries 15 x 400 on around the 3min cycle or 2mins rec. 7x 95-105% of threshold 7x 100-110% of threshold . Warm Down- Easy 10mins","1.2","","2025-08-14","So these are done at tempo E3 so it's solid but it is sustainable. The goal of the session is to reach the final 400's with strongest form so starting conservative is important.","13006.51953125","302","586","1223.212","","1.12270557880402","3.21799993515015","","138","","131","168","","","0.693834189059781","60.05","32","28","4","2","0","0","","","","","21","0","0","0","0","46","","","","","",""
"Gym S&C","Strength","Warm Up: - foam rolling + mobility - 2 x 12rep push ups - 2 x 6rep pull ups - 2 x 12rep single leg hip bridges - 2 x 12rep single leg hamstring bridges Core - 1 x 12rep dead bug (progress to weighted) - 2 x 12rep leg raises - 1 x 12 rep sit ups - 2 x 40rep russian twists - 1 x 1min plank - 2 x 45sec plank w 10 dips - 2 x 8rep cable woodchoppers Upper Body: - 2 x 6rep pull ups (progress to weighted) - 2 x (2 x 6rep) dumbell rows (60pounds) - 2 x (2 x 6rep) single arm dumbbell press (35 pounds) Lower Body - 3 x 5rep hex bar deadlift (90 pounds) - 2 x (2 x 10rep) calf raises w 3-5sec eccentric phase (10 pounds) Cool Down:","0.833333333333333","","2025-08-14","","0","","","","","0.805378615856171","0","","","","98","139","","","0.5736113996864","29.19","48","1","0","0","0","0","","","","","","","","","","","","","","","",""
"Speed Strength","Swim","Warm Up- 5 x 100 free descending each 25 . Set 1 as- Speed Strength- (Pull and Paddles) o 600 E2B o 500 E3 o 400 AT o 300 AT o 200 AT o 100 AT+ o 4x 50 AT+ All on the 1:30 one hundred cycle. . Set 2 as- 10x 100 Pull / Paddles catch-up stroke on 20 rest -aerobic Warm down- 500 easy lope.","1.33333333333333","4300","2025-08-15","The main set hurts but it's a great strength builder. This was actually one of my own staples which I rarely program but I knew if I could swim this well I was in good form.","3657.60009765625","","","","","1.15777777777778","0.877543209610425","","56","","","","","","0.912341634301887","61.74","","","","","","","","","","","","","","","","","","","","","",""
"Easy aerobic run","Run","Run- 90mins as preferably dirt trail, keep cadence high focus even when running lumps – hold range E1-E2A high on lumps,","1.5","","2025-08-15","","18017.69921875","343","449","1889.651","","1.5273894071579","3.27699995040894","","172","","134","157","","","0.711099560103244","86.49","33","57","2","0","0","0","","","","","0","0","0","3","6","82","","","","","",""
"50s increasing /rec time speed","Swim","Warm up 8x 50 mtrs alternate easy 25/solid 25 on 15 rest, . 40x 50 as o 10x 5rest @ medium aerobic pace o 10x 10rest @ E2B mid o 10x 15rest @ E3 tempo o 10x 20 rest @ AT with paddles . 5x 100 on 15 rest @ E2B low pull and paddles . Warm down- 400 ezy pull","1.33333333333333","4000","2025-08-15","","4046.22010803223","","","","","1.26222222222222","0.89045336884512","","53","","","","","","0.913501018594318","68.47","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2025-08-16","","1508.7600402832","","","","","0.410772223472595","1.01531631243823","","51","","","","","","0.74479964974786","16.97","","","","","","","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - Reactivity #1","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-08-17","o Its all about how you react, the session has no power over you other than the power you give it. o Victimhood is a thought, that has a reaction in the body, don't fuel it, suffocate it. o Resistance is futility in action.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Low hrate run - Strides","Run","A 70min dead flat run. Run at the lowest possible oxygen cost for the best form. Incorporate 5x 60seconds building to high turnover on the 3min cycle.","1.16666666666667","","2025-08-17","This run is about fat burning low aerobic run form. Don't run so slow that the form is hampered but run where you are most comfortable on a cross benefit of form and function","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"London layover","Other","","","","2025-08-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
